Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
DFFB		1p36.32	HOMDEL	5	816	0.6%	No
NQO1		16q22.1	AMP	5	816	0.6%	No
DLD		7q31.1	AMP	5	816	0.6%	No
SARDH		9q34.2	AMP	5	816	0.6%	No
DNASE1L3		3p14.3	HOMDEL	5	816	0.6%	No
DYNC1LI2		16q22.1	HOMDEL	5	816	0.6%	No
DNMT3A		2p23.3	AMP	5	816	0.6%	Yes
DOCK2		5q35.1	HOMDEL	5	816	0.6%	No
DOCK2		5q35.1	AMP	5	816	0.6%	No
DOCK3		3p21.2	HOMDEL	5	816	0.6%	No
DPEP1		16q24.3	AMP	5	816	0.6%	No
DPH1		17p13.3	HOMDEL	5	816	0.6%	No
DPYSL2		8p21.2	AMP	5	816	0.6%	No
SLC26A3		7q22.3-q31.1	AMP	5	816	0.6%	No
DRD1		5q35.2	AMP	5	816	0.6%	No
DRG2		17p11.2	AMP	5	816	0.6%	No
DTNA		18q12.1	AMP	5	816	0.6%	No
DTNB		2p23.3	AMP	5	816	0.6%	No
ECM2		9q22.31	HOMDEL	5	816	0.6%	No
DUSP2		2q11.2	AMP	5	816	0.6%	Yes
DUT		15q21.1	HOMDEL	5	816	0.6%	No
TOR1A		9q34.11	AMP	5	816	0.6%	No
E2F4		16q22.1	HOMDEL	5	816	0.6%	No
EBF1		5q33.3	AMP	5	816	0.6%	Yes
TYMP		22q13.33	AMP	5	816	0.6%	No
ECHS1		10q26.3	AMP	5	816	0.6%	No
LPAR1		9q31.3	AMP	5	816	0.6%	No
EEF1B2		2q33.3	HOMDEL	5	816	0.6%	No
CELSR2		1p13.3	AMP	5	816	0.6%	No
MEGF6		1p36.32	HOMDEL	5	816	0.6%	No
EIF4EBP2		10q22.1	AMP	5	816	0.6%	No
EML1		14q32.2	AMP	5	816	0.6%	No
EMP1		12p13.1	HOMDEL	5	816	0.6%	No
EPHA3		3p11.1	AMP	5	816	0.6%	Yes
ERBB4		2q34	AMP	5	816	0.6%	Yes
ETFDH		4q32.1	AMP	5	816	0.6%	No
FABP6		5q33.3	HOMDEL	5	816	0.6%	No
FANCA		16q24.3	AMP	5	816	0.6%	Yes
FANCB		Xp22.2	HOMDEL	5	816	0.6%	No
FBLN1		22q13.31	AMP	5	816	0.6%	No
FASN		17q25.3	HOMDEL	5	816	0.6%	No
FECH		18q21.31	AMP	5	816	0.6%	No
FGA		4q31.3	HOMDEL	5	816	0.6%	No
FGA		4q31.3	AMP	5	816	0.6%	No
FGB		4q31.3	HOMDEL	5	816	0.6%	No
FGB		4q31.3	AMP	5	816	0.6%	No
FGF5		4q21.21	AMP	5	816	0.6%	No
FGFR3		4p16.3	HOMDEL	5	816	0.6%	Yes
FGG		4q32.1	HOMDEL	5	816	0.6%	No
FGG		4q32.1	AMP	5	816	0.6%	No
FGL1		8p22	AMP	5	816	0.6%	No
FKBP1A		20p13	AMP	5	816	0.6%	No
FKBP2		11q13.1	AMP	5	816	0.6%	No
FKBP3		14q21.2	AMP	5	816	0.6%	No
FOXI1		5q35.1	AMP	5	816	0.6%	No
FOXO3		6q21	HOMDEL	5	816	0.6%	Yes
MLANA		9p24.1	HOMDEL	5	816	0.6%	No
FLNB		3p14.3	HOMDEL	5	816	0.6%	No
FLT3		13q12.2	HOMDEL	5	816	0.6%	Yes
FOSL2		2p23.2	AMP	5	816	0.6%	No
FXN		9q21.11	HOMDEL	5	816	0.6%	No
FRG1		4q35.2	AMP	5	816	0.6%	No
FUT4		11q21	HOMDEL	5	816	0.6%	No
FZD2	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
GABRA2		4p12	AMP	5	816	0.6%	No
GABRA5		15q12	AMP	5	816	0.6%	No
GABRB3		15q12	AMP	5	816	0.6%	No
GALK2		15q21.1-q21.2	AMP	5	816	0.6%	No
GALNS		16q24.3	AMP	5	816	0.6%	No
GALNT1		18q12.2	AMP	5	816	0.6%	No
GAS1		9q21.33	AMP	5	816	0.6%	No
GAS8		16q24.3	AMP	5	816	0.6%	No
GATM		15q21.1	HOMDEL	5	816	0.6%	No
GBX1		7q36.1	AMP	5	816	0.6%	No
GCHFR		15q15.1	AMP	5	816	0.6%	No
GCSH		16q23.2	AMP	5	816	0.6%	No
GDF2		10q11.22	AMP	5	816	0.6%	No
GDF10		10q11.22	AMP	5	816	0.6%	No
GFAP	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
GFRA1		10q25.3	HOMDEL	5	816	0.6%	No
GJA4		1p34.3	AMP	5	816	0.6%	No
GJB3		1p34.3	AMP	5	816	0.6%	No
GJB5		1p34.3	AMP	5	816	0.6%	No
GK		Xp21.2	AMP	5	816	0.6%	No
GLRA2		Xp22.2	HOMDEL	5	816	0.6%	No
GLRX		5q15	HOMDEL	5	816	0.6%	No
GMFB		14q22.2	AMP	5	816	0.6%	No
GNA11		19p13.3	HOMDEL	5	816	0.6%	Yes
GNA15		19p13.3	HOMDEL	5	816	0.6%	No
GNAQ		9q21.2	HOMDEL	5	816	0.6%	Yes
GNAT1	1.602e-31	3p21.31	HOMDEL	5	816	0.6%	No
GNG11		7q21.3	AMP	5	816	0.6%	No
GPR1		2q33.3	HOMDEL	5	816	0.6%	No
UTS2R		17q25.3	HOMDEL	5	816	0.6%	No
GPR22		7q22.3	AMP	5	816	0.6%	No
GPX2		14q23.3	AMP	5	816	0.6%	No
RAPGEF1		9q34.13	AMP	5	816	0.6%	No
GRN	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
GSTM5		1p13.3	AMP	5	816	0.6%	No
GTF2A2		15q22.2	AMP	5	816	0.6%	No
GTF2F2		13q14.12-q14.13	AMP	5	816	0.6%	No
GUCY1A1		4q32.1	HOMDEL	5	816	0.6%	No
GUCY1B1		4q32.1	HOMDEL	5	816	0.6%	No
GUCY2C		12p12.3	HOMDEL	5	816	0.6%	No
GUCY2F		Xq22.3-q23	AMP	5	816	0.6%	No
GUSB		7q11.21	AMP	5	816	0.6%	No
GZMH		14q12	AMP	5	816	0.6%	No
GZMB		14q12	AMP	5	816	0.6%	No
H1F0		22q13.1	AMP	5	816	0.6%	No
HADHA		2p23.3	AMP	5	816	0.6%	No
HADH		4q25	AMP	5	816	0.6%	No
HBB		11p15.4	HOMDEL	5	816	0.6%	No
HBBP1		11p15.4	HOMDEL	5	816	0.6%	No
HBE1		11p15.4	HOMDEL	5	816	0.6%	No
HBG1		11p15.4	HOMDEL	5	816	0.6%	No
HBG2		11p15.4	HOMDEL	5	816	0.6%	No
HCCS		Xp22.2	AMP	5	816	0.6%	No
HCRT		17q21.2	HOMDEL	5	816	0.6%	No
HDAC1		1p35.2-p35.1	AMP	5	816	0.6%	Yes
HDC		15q21.2	HOMDEL	5	816	0.6%	No
HGD		3q13.33	AMP	5	816	0.6%	No
HGFAC		4p16.3	HOMDEL	5	816	0.6%	No
HIF1A		14q23.2	AMP	5	816	0.6%	Yes
HMGB1		13q12.3	HOMDEL	5	816	0.6%	No
HMGB2		4q34.1	AMP	5	816	0.6%	No
HNRNPC		14q11.2	AMP	5	816	0.6%	No
HNRNPD		4q21.22	AMP	5	816	0.6%	No
HOXD1		2q31.1	AMP	5	816	0.6%	No
HOXD3		2q31.1	AMP	5	816	0.6%	No
HOXD4		2q31.1	AMP	5	816	0.6%	No
HOXD8		2q31.1	AMP	5	816	0.6%	No
HOXD9		2q31.1	AMP	5	816	0.6%	No
HOXD10		2q31.1	AMP	5	816	0.6%	No
HOXD11		2q31.1	AMP	5	816	0.6%	Yes
HOXD12		2q31.1	AMP	5	816	0.6%	No
HOXD13		2q31.1	AMP	5	816	0.6%	Yes
HPGD		4q34.1	AMP	5	816	0.6%	No
HSD11B2		16q22.1	HOMDEL	5	816	0.6%	No
HSF4		16q22.1	HOMDEL	5	816	0.6%	No
HSPB1		7q11.23	AMP	5	816	0.6%	No
HSP90AA4P		4q35.2	AMP	5	816	0.6%	No
DNAJC4		11q13.1	AMP	5	816	0.6%	No
IARS		9q22.31	HOMDEL	5	816	0.6%	No
IDH1		2q34	AMP	5	816	0.6%	Yes
IFIT2		10q23.31	HOMDEL	5	816	0.6%	No
IGFBP2		2q35	HOMDEL	5	816	0.6%	No
IGFBP5		2q35	HOMDEL	5	816	0.6%	No
IGSF1		Xq26.1	AMP	5	816	0.6%	No
IL1R1		2q11.2-q12.1	AMP	5	816	0.6%	No
IL6ST		5q11.2	AMP	5	816	0.6%	Yes
CXCR1		2q35	HOMDEL	5	816	0.6%	No
CXCR2		2q35	HOMDEL	5	816	0.6%	No
CXCR2P1		2q35	HOMDEL	5	816	0.6%	No
TNFRSF9		1p36.23	HOMDEL	5	816	0.6%	No
ING2		4q35.1	AMP	5	816	0.6%	No
INPP4A		2q11.2	AMP	5	816	0.6%	Yes
ITGA6		2q31.1	AMP	5	816	0.6%	No
ITGA2B	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
ITGA4		2q31.3	AMP	5	816	0.6%	No
ITGAV		2q32.1	AMP	5	816	0.6%	No
ANOS1		Xp22.31	AMP	5	816	0.6%	No
KCNE1		21q22.12	AMP	5	816	0.6%	No
KCNJ4		22q13.1	AMP	5	816	0.6%	No
KCNJ13		2q37.1	HOMDEL	5	816	0.6%	No
KRT5		12q13.13	AMP	5	816	0.6%	No
KRT6A		12q13.13	AMP	5	816	0.6%	No
KRT6B		12q13.13	AMP	5	816	0.6%	No
KRT7		12q13.13	AMP	5	816	0.6%	No
KRT10		17q21.2	HOMDEL	5	816	0.6%	No
KRT12		17q21.2	HOMDEL	5	816	0.6%	No
KRT81		12q13.13	AMP	5	816	0.6%	No
KRT82		12q13.13	AMP	5	816	0.6%	No
KRT83		12q13.13	AMP	5	816	0.6%	No
KRT84		12q13.13	AMP	5	816	0.6%	No
KRT85		12q13.13	AMP	5	816	0.6%	No
KRT86		12q13.13	AMP	5	816	0.6%	No
LAMB1		7q31.1	AMP	5	816	0.6%	No
LAMP2		Xq24	AMP	5	816	0.6%	No
LCAT		16q22.1	HOMDEL	5	816	0.6%	No
LCK		1p35.2	AMP	5	816	0.6%	Yes
LCN1		9q34.3	AMP	5	816	0.6%	No
LIMK2		22q12.2	AMP	5	816	0.6%	No
LIPC		15q21.3	AMP	5	816	0.6%	No
LMNB1		5q23.2	AMP	5	816	0.6%	No
LNPEP		5q15	HOMDEL	5	816	0.6%	No
LRP1		12q13.3	AMP	5	816	0.6%	No
LRPAP1		4p16.3	HOMDEL	5	816	0.6%	No
LSAMP		3q13.31	HOMDEL	5	816	0.6%	No
NBR1	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
MXD1		2p13.3	AMP	5	816	0.6%	No
MAD2L1		4q27	AMP	5	816	0.6%	No
SMAD1		4q31.21	AMP	5	816	0.6%	No
SMAD2		18q21.1	AMP	5	816	0.6%	Yes
SMAD6		15q22.31	AMP	5	816	0.6%	No
MAL		2q11.1	AMP	5	816	0.6%	No
MANBA		4q24	AMP	5	816	0.6%	No
MAOA		Xp11.3	HOMDEL	5	816	0.6%	No
MAOB		Xp11.3	AMP	5	816	0.6%	No
MAS1		6q25.3	AMP	5	816	0.6%	No
MATN3		2p24.1	AMP	5	816	0.6%	No
MBD1		18q21.1	AMP	5	816	0.6%	No
MBL2		10q21.1	AMP	5	816	0.6%	No
MC1R		16q24.3	AMP	5	816	0.6%	No
ADAM11	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
MDH2		7q11.23	AMP	5	816	0.6%	No
ME1		6q14.2	AMP	5	816	0.6%	No
MEIS1		2p14	AMP	5	816	0.6%	No
MEOX1	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
MFAP2	0	1p36.13	HOMDEL	5	816	0.6%	No
MGAT3		22q13.1	AMP	5	816	0.6%	No
MGMT		10q26.3	AMP	5	816	0.6%	No
ATXN3		14q32.12	AMP	5	816	0.6%	No
MMP7		11q22.2	AMP	5	816	0.6%	No
MMP17		12q24.33	AMP	5	816	0.6%	No
MNAT1		14q23.1	AMP	5	816	0.6%	No
MRE11		11q21	HOMDEL	5	816	0.6%	Yes
MSI1		12q24.31	AMP	5	816	0.6%	Yes
MST1R	1.602e-31	3p21.31	HOMDEL	5	816	0.6%	Yes
MSX1		4p16.2	HOMDEL	5	816	0.6%	No
MT1A		16q13	AMP	5	816	0.6%	No
MT1B		16q13	AMP	5	816	0.6%	No
MT1E		16q13	AMP	5	816	0.6%	No
MT1F		16q13	AMP	5	816	0.6%	No
MT1G		16q13	AMP	5	816	0.6%	No
MT1H		16q13	AMP	5	816	0.6%	No
MT1JP		16q13	AMP	5	816	0.6%	No
MT1M		16q13	AMP	5	816	0.6%	No
MT1L		16q13	AMP	5	816	0.6%	No
MT1X		16q13	HOMDEL	5	816	0.6%	No
MT1X		16q13	AMP	5	816	0.6%	No
MT2A		16q13	AMP	5	816	0.6%	No
MT3		16q13	AMP	5	816	0.6%	No
NUDT1	4.877e-2	7p22.3	HOMDEL	5	816	0.6%	No
MTHFR		1p36.22	AMP	5	816	0.6%	No
MVD		16q24.2	AMP	5	816	0.6%	No
GADD45B		19p13.3	AMP	5	816	0.6%	Yes
MYL1		2q34	HOMDEL	5	816	0.6%	No
MYO1D		17q11.2	HOMDEL	5	816	0.6%	No
NARS		18q21.31	AMP	5	816	0.6%	No
NDUFB4		3q13.33	AMP	5	816	0.6%	No
NDUFB6		9p21.1	AMP	5	816	0.6%	No
NDUFS1		2q33.3	HOMDEL	5	816	0.6%	No
DRG1		22q12.2	AMP	5	816	0.6%	No
NEDD4		15q21.3	HOMDEL	5	816	0.6%	No
NEU2		2q37.1	HOMDEL	5	816	0.6%	No
NEUROD1		2q31.3	AMP	5	816	0.6%	No
NFATC3		16q22.1	HOMDEL	5	816	0.6%	No
NFE2L2		2q31.2	AMP	5	816	0.6%	Yes
NFIL3		9q22.31	AMP	5	816	0.6%	No
NFKB1		4q24	AMP	5	816	0.6%	No
NFRKB		11q24.3	AMP	5	816	0.6%	No
NINJ1		9q22.31	HOMDEL	5	816	0.6%	No
NODAL		10q22.1	AMP	5	816	0.6%	No
NPY2R		4q32.1	HOMDEL	5	816	0.6%	No
NPY2R		4q32.1	AMP	5	816	0.6%	No
NRAS		1p13.2	AMP	5	816	0.6%	Yes
NUP98		11p15.4	HOMDEL	5	816	0.6%	Yes
GPR143		Xp22.2	HOMDEL	5	816	0.6%	No
OCA2		15q12-q13.1	AMP	5	816	0.6%	No
OMD		9q22.31	HOMDEL	5	816	0.6%	Yes
OGN		9q22.31	HOMDEL	5	816	0.6%	No
OPRM1		6q25.2	HOMDEL	5	816	0.6%	No
OR1D2		17p13.3	HOMDEL	5	816	0.6%	No
P2RX1		17p13.2	AMP	5	816	0.6%	No
P2RX5		17p13.2	HOMDEL	5	816	0.6%	No
PABPC3		13q12.13	HOMDEL	5	816	0.6%	No
PCDH9		13q21.32	AMP	5	816	0.6%	No
PCM1		8p22	AMP	5	816	0.6%	Yes
CHMP1A		16q24.3	AMP	5	816	0.6%	No
PDGFA	4.877e-2	7p22.3	HOMDEL	5	816	0.6%	No
PDGFB		22q13.1	AMP	5	816	0.6%	Yes
PDHB		3p14.3	HOMDEL	5	816	0.6%	No
SLC26A4		7q22.3	AMP	5	816	0.6%	No
PGD		1p36.22	AMP	5	816	0.6%	No
PGM3		6q14.1	AMP	5	816	0.6%	No
PGR		11q22.1	AMP	5	816	0.6%	Yes
ABCB1		7q21.12	AMP	5	816	0.6%	No
ABCB4		7q21.12	AMP	5	816	0.6%	No
SLC25A3		12q23.1	AMP	5	816	0.6%	No
PHF2		9q22.31	HOMDEL	5	816	0.6%	No
PIK3CG		7q22.3	AMP	5	816	0.6%	Yes
PLA2G1B		12q24.31	AMP	5	816	0.6%	No
PLCB3		11q13.1	AMP	5	816	0.6%	No
SERPINF2		17p13.3	HOMDEL	5	816	0.6%	No
PLRG1		4q31.3	HOMDEL	5	816	0.6%	No
PLRG1		4q31.3	AMP	5	816	0.6%	No
PLXNA1		3q21.3	AMP	5	816	0.6%	No
PLXNB1		3p21.31	HOMDEL	5	816	0.6%	No
PON1		7q21.3	AMP	5	816	0.6%	No
PON2		7q21.3	AMP	5	816	0.6%	No
PON3		7q21.3	AMP	5	816	0.6%	No
POR		7q11.23	AMP	5	816	0.6%	No
PPARA	4.524e-2	22q13.31	HOMDEL	5	816	0.6%	No
PPIB		15q22.31	AMP	5	816	0.6%	No
PPID		4q32.1	AMP	5	816	0.6%	No
PPP1CB		2p23.2	AMP	5	816	0.6%	Yes
PPP1R3A		7q31.1	AMP	5	816	0.6%	No
PPP2R2C		4p16.1	HOMDEL	5	816	0.6%	No
PPP2R2C		4p16.1	AMP	5	816	0.6%	No
PTPA		9q34.11	AMP	5	816	0.6%	No
NPY4R		10q11.22	AMP	5	816	0.6%	No
PRKAB1		12q24.23	AMP	5	816	0.6%	No
PRKAR1B	4.877e-2	7p22.3	HOMDEL	5	816	0.6%	No
MAPK6		15q21.2	HOMDEL	5	816	0.6%	No
MAPK11		22q13.33	AMP	5	816	0.6%	No
MAPK10		4q21.3	AMP	5	816	0.6%	No
PRPS2		Xp22.2	HOMDEL	5	816	0.6%	No
PSKH1		16q22.1	HOMDEL	5	816	0.6%	No
PSMB10		16q22.1	HOMDEL	5	816	0.6%	No
PTH		11p15.3	AMP	5	816	0.6%	No
PTPRE		10q26.2	HOMDEL	5	816	0.6%	No
PTPRE		10q26.2	AMP	5	816	0.6%	No
PTPRM		18p11.23	AMP	5	816	0.6%	No
PTPRN2		7q36.3	HOMDEL	5	816	0.6%	No
PXN		12q24.23	AMP	5	816	0.6%	No
RAB27A		15q21.3	HOMDEL	5	816	0.6%	No
RAB27B		18q21.2	AMP	5	816	0.6%	No
RAB5C		17q21.2	HOMDEL	5	816	0.6%	No
RAC2		22q13.1	AMP	5	816	0.6%	Yes
RAD23B		9q31.2	AMP	5	816	0.6%	No
RAD51		15q15.1	AMP	5	816	0.6%	Yes
RAP1GDS1		4q23	AMP	5	816	0.6%	Yes
RBMS1		2q24.2	AMP	5	816	0.6%	No
RBP3		10q11.22	AMP	5	816	0.6%	No
RGS12		4p16.3	HOMDEL	5	816	0.6%	No
RHEB		7q36.1	AMP	5	816	0.6%	Yes
RN7SL8P		7q22.3	AMP	5	816	0.6%	No
RNY4P1		9q21.13	HOMDEL	5	816	0.6%	No
RPA1		17p13.3	HOMDEL	5	816	0.6%	No
RPE		2q34	HOMDEL	5	816	0.6%	No
RPL4		15q22.31	AMP	5	816	0.6%	No
RPL7A		9q34.2	AMP	5	816	0.6%	No
RPL13		16q24.3|17p11.2	AMP	5	816	0.6%	No
RPL22		1p36.31	HOMDEL	5	816	0.6%	Yes
RPL37A		2q35	HOMDEL	5	816	0.6%	No
RPL37A		2q35	AMP	5	816	0.6%	No
RPLP0		12q24.23	AMP	5	816	0.6%	No
RPS5		19q13.43	HOMDEL	5	816	0.6%	No
RRAD		16q22.1	HOMDEL	5	816	0.6%	No
RRM1		11p15.4	HOMDEL	5	816	0.6%	No
RSC1A1		1p36.21	AMP	5	816	0.6%	No
SAG		2q37.1	HOMDEL	5	816	0.6%	No
SALL2		14q11.2	AMP	5	816	0.6%	No
SALL1		16q12.1	HOMDEL	5	816	0.6%	No
MAPK12		22q13.33	AMP	5	816	0.6%	No
SARS		1p13.3	AMP	5	816	0.6%	No
SBF1		22q13.33	AMP	5	816	0.6%	No
ATXN7		3p14.1	HOMDEL	5	816	0.6%	Yes
ATXN8OS		13q21.33	AMP	5	816	0.6%	No
CCL17		16q21	AMP	5	816	0.6%	No
CCL22		16q21	AMP	5	816	0.6%	No
CX3CL1		16q21	AMP	5	816	0.6%	No
SDHB	0	1p36.13	HOMDEL	5	816	0.6%	Yes
SECTM1		17q25.3	HOMDEL	5	816	0.6%	No
SEMA3F	1.602e-31	3p21.31	HOMDEL	5	816	0.6%	No
SELENOP		5p12	HOMDEL	5	816	0.6%	No
SFRP2		4q31.3	HOMDEL	5	816	0.6%	Yes
SFRP4		7p14.1	AMP	5	816	0.6%	Yes
SCG5		15q13.3	AMP	5	816	0.6%	Yes
ST3GAL4		11q24.2	AMP	5	816	0.6%	No
SLC4A1	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
SLC4A2		7q36.1	AMP	5	816	0.6%	No
SLC8A1		2p22.1	AMP	5	816	0.6%	No
SLC9A5		16q22.1	HOMDEL	5	816	0.6%	No
SLC12A1		15q21.1	HOMDEL	5	816	0.6%	No
SLC12A3		16q13	AMP	5	816	0.6%	No
SLC12A4		16q22.1	HOMDEL	5	816	0.6%	No
SLC18A3		10q11.23	AMP	5	816	0.6%	No
SLIT3		5q34-q35.1	AMP	5	816	0.6%	No
SMARCC1		3p21.31	HOMDEL	5	816	0.6%	No
SMARCD3		7q36.1	AMP	5	816	0.6%	No
SMARCE1		17q21.2	HOMDEL	5	816	0.6%	Yes
SNAP25		20p12.2	HOMDEL	5	816	0.6%	No
SNAPC1		14q23.2	AMP	5	816	0.6%	No
SNRPD1		18q11.2	AMP	5	816	0.6%	No
SNX1		15q22.31	AMP	5	816	0.6%	No
SNTB2		16q22.1	HOMDEL	5	816	0.6%	No
SNTB2		16q22.1	AMP	5	816	0.6%	No
SOD2		6q25.3	AMP	5	816	0.6%	No
SOS1		2p22.1	AMP	5	816	0.6%	Yes
SOX5		12p12.1	HOMDEL	5	816	0.6%	No
SPG7		16q24.3	AMP	5	816	0.6%	No
SPTB		14q23.3	AMP	5	816	0.6%	No
SRI		7q21.12	AMP	5	816	0.6%	No
TRIM21		11p15.4	HOMDEL	5	816	0.6%	No
ITPRID2		2q31.3	AMP	5	816	0.6%	No
SSR1		6p24.3	HOMDEL	5	816	0.6%	No
SSX2		Xp11.22	AMP	5	816	0.6%	Yes
CDKL5		Xp22.13	HOMDEL	5	816	0.6%	No
SURF1		9q34.2	AMP	5	816	0.6%	No
SURF2		9q34.2	AMP	5	816	0.6%	No
SURF4		9q34.2	AMP	5	816	0.6%	No
MED22		9q34.2	AMP	5	816	0.6%	No
SURF6		9q34.2	AMP	5	816	0.6%	No
SYK		9q22.2	AMP	5	816	0.6%	Yes
SYPL1		7q22.3	AMP	5	816	0.6%	No
SYT4		18q12.3	AMP	5	816	0.6%	No
TBL1X		Xp22.31-p22.2	HOMDEL	5	816	0.6%	No
TBL1X		Xp22.31-p22.2	AMP	5	816	0.6%	No
TBXA2R		19p13.3	AMP	5	816	0.6%	No
HNF1B		17q12	HOMDEL	5	816	0.6%	No
TCN1		11q12.1	AMP	5	816	0.6%	No
TCP1		6q25.3	AMP	5	816	0.6%	No
DYNLT1		6q25.3	HOMDEL	5	816	0.6%	No
TDGF1P3		Xq23	AMP	5	816	0.6%	No
TERF2		16q22.1	HOMDEL	5	816	0.6%	No
TGIF1		18p11.31	AMP	5	816	0.6%	No
TJP1		15q13.1	AMP	5	816	0.6%	No
TK2		16q21	HOMDEL	5	816	0.6%	No
TLE1		9q21.32	HOMDEL	5	816	0.6%	Yes
TLE2		19p13.3	HOMDEL	5	816	0.6%	Yes
TLE2		19p13.3	AMP	5	816	0.6%	Yes
TLR2		4q31.3	HOMDEL	5	816	0.6%	No
TNFRSF1B		1p36.22	AMP	5	816	0.6%	No
TNNC1		3p21.1	HOMDEL	5	816	0.6%	No
TNP1		2q35	HOMDEL	5	816	0.6%	No
TNP1		2q35	AMP	5	816	0.6%	No
TNS1		2q35	HOMDEL	5	816	0.6%	No
TP73		1p36.32	HOMDEL	5	816	0.6%	No
TPBG		6q14.1	AMP	5	816	0.6%	No
TPT1		13q14.13	AMP	5	816	0.6%	No
NR2C1		12q22	AMP	5	816	0.6%	No
TRPC3		4q27	AMP	5	816	0.6%	No
TRPC4		13q13.3	AMP	5	816	0.6%	No
TSC1		9q34.13	AMP	5	816	0.6%	Yes
UBB		17p11.2	AMP	5	816	0.6%	No
UBA7	1.602e-31	3p21.31	HOMDEL	5	816	0.6%	No
UBE2A		Xq24	AMP	5	816	0.6%	No
UBE2D2		5q31.2	AMP	5	816	0.6%	No
UBE2D3		4q24	AMP	5	816	0.6%	No
SUMO1		2q33.1	HOMDEL	5	816	0.6%	No
UBTF	2.850e-10	17q21.31	HOMDEL	5	816	0.6%	No
UGT8		4q26	AMP	5	816	0.6%	No
UPP1		7p12.3	AMP	5	816	0.6%	No
UPK3A		22q13.31	HOMDEL	5	816	0.6%	No
VAV2		9q34.2	AMP	5	816	0.6%	Yes
VEGFB		11q13.1	AMP	5	816	0.6%	No
VIL1		2q35	AMP	5	816	0.6%	No
EZR		6q25.3	AMP	5	816	0.6%	Yes
TRPV1		17p13.2	HOMDEL	5	816	0.6%	No
NELFA		4p16.3	AMP	5	816	0.6%	No
WNT5A		3p14.3	HOMDEL	5	816	0.6%	No
WNT6		2q35	HOMDEL	5	816	0.6%	No
WNT7B		22q13.31	AMP	5	816	0.6%	No
XPNPEP2		Xq26.1	AMP	5	816	0.6%	No
XRCC5		2q35	HOMDEL	5	816	0.6%	No
YY1		14q32.2	AMP	5	816	0.6%	Yes
YWHAG		7q11.23	AMP	5	816	0.6%	No
ZNF2		2q11.1	AMP	5	816	0.6%	No
ZNF22		10q11.21	AMP	5	816	0.6%	No
ZNF24		18q12.2	AMP	5	816	0.6%	Yes
MZF1		19q13.43	HOMDEL	5	816	0.6%	No
ZNF132		19q13.43	HOMDEL	5	816	0.6%	No
ZNF142		2q35	HOMDEL	5	816	0.6%	No
ZNF143		11p15.4	AMP	5	816	0.6%	No
ZNF214		11p15.4	AMP	5	816	0.6%	No
SLC30A4		15q21.1|15q21.1	HOMDEL	5	816	0.6%	No
CSDE1		1p13.2	AMP	5	816	0.6%	Yes
IL1R2		2q11.2	AMP	5	816	0.6%	No
MAPKAPK3	1.602e-31	3p21.2	HOMDEL	5	816	0.6%	No
SLMAP		3p14.3	HOMDEL	5	816	0.6%	No
MANF		3p21.2	HOMDEL	5	816	0.6%	No
SLBP		4p16.3	AMP	5	816	0.6%	No
AIMP2		7p22.1	AMP	5	816	0.6%	No
SEM1		7q21.3	AMP	5	816	0.6%	No
TFPI2		7q21.3	AMP	5	816	0.6%	No
IFT88		13q12.11	HOMDEL	5	816	0.6%	No
TCL1A		14q32.13	AMP	5	816	0.6%	Yes
SYN3		22q12.3	AMP	5	816	0.6%	No
PUDP		Xp22.31	HOMDEL	5	816	0.6%	No
PUDP		Xp22.31	AMP	5	816	0.6%	No
PNPLA4		Xp22.31	HOMDEL	5	816	0.6%	No
PNPLA4		Xp22.31	AMP	5	816	0.6%	No
ACOX2		3p14.3	HOMDEL	5	816	0.6%	No
BAP1		3p21.1	HOMDEL	5	816	0.6%	Yes
EOMES		3p24.1	AMP	5	816	0.6%	No
FZD1		7q21.13	AMP	5	816	0.6%	No
FZD7		2q33.1	HOMDEL	5	816	0.6%	No
GFI1B		9q34.13	AMP	5	816	0.6%	No
OR1D5		17p13.3	HOMDEL	5	816	0.6%	No
OR1G1		17p13.3	HOMDEL	5	816	0.6%	No
CUL3		2q36.2	HOMDEL	5	816	0.6%	Yes
SORBS2		4q35.1	AMP	5	816	0.6%	No
IRS4		Xq22.3	AMP	5	816	0.6%	Yes
GALR3		22q13.1	AMP	5	816	0.6%	No
MAP4K3		2p22.1	AMP	5	816	0.6%	No
ELP1		9q31.3	AMP	5	816	0.6%	No
HAT1		2q31.1	AMP	5	816	0.6%	No
API5		11p12	AMP	5	816	0.6%	No
AGPS		2q31.2	AMP	5	816	0.6%	No
PIAS1		15q23	AMP	5	816	0.6%	No
CDK10		16q24.3	AMP	5	816	0.6%	No
PRKRA		2q31.2	AMP	5	816	0.6%	No
SLC25A12		2q31.1	AMP	5	816	0.6%	No
KLF7		2q33.3	HOMDEL	5	816	0.6%	No
KLF7		2q33.3	AMP	5	816	0.6%	No
